,EP001,EP002,EP003,EP004,EP005,EP006,EP007,EP008,EP009,EP010,EP011,EP012,EP013,EP014,EP015,EP016,EP017,EP018,EP019,EP020,EP021,EP022,EP023,EP024,EP025,EP026,EP027,EP028,EP029,EP030,EP031,EP032,EP033,EP034,EP035,EP036,EP037,EP038,EP039,EP040,EP041,EP042,EP043,EP044,EP045,EP046,EP047,EP048,EP049,EP050,EP051,EP052,EP053,EP054,EP055,EP056,EP057,EP058,EP059,EP060,EP061,EP062,EP063,EP064,EP065,EP066,EP067,EP068,EP069,EP070,EP071,EP072,EP073,EP074,EP075,EP076,EP077,EP078,EP079,EP080,EP081,EP082,EP083,EP084,EP085,EP086,EP087,EP088,EP089,EP090,EP091,EP092,EP093,EP094,EP095,EP096,EP097,EP098,EP099,EP100,EP101,EP102,EP103,EP104,EP105,EP106,EP107,EP108,EP109,EP110,EP111,EP112,EP113,EP114,EP115,EP116,EP117,EP118,EP119,EP120
EP011,7.049295952882037,3.3231847755512693,5.481007048392551,2.0826973840336684,2.468431671872343,1.8916593611079677,1.1027377836259036,1.5465940653310235,1.077749001468353,1.4254183236373432,0.0,1.0588819997243808,0.9782476188850572,1.2184026092053368,1.0971572113008634,1.187828053080492,1.8788314878460664,1.0896048746942444,1.113805777190951,1.343908092920584,1.3594374014863146,1.121806923204804,1.6255500721309013,1.3517920513102408,1.2758631490284746,1.4114990828237328,1.6524849356784437,1.47515319783921,1.490410825128053,2.491979721021291,0.6662910471322094,1.2328349152052696,1.0172848967968324,1.6002674875038816,1.5973611589458216,2.129927347705028,1.5304851659239171,1.392921572983216,1.2997852905247367,1.310891826974146,0.9367545104756552,1.7646348186694465,1.1841455727002264,3.3387569952656957,1.2421158308132418,2.7365446963735693,1.5555324485428037,1.1853857857673165,1.0566921912468379,1.140244650650624,1.0280971799709118,1.6030590667979623,1.254493700082328,2.0390561412786137,1.1616746223183838,1.5785965558319528,1.4085309425389132,2.635347032898966,1.7142645711439728,1.7000508191095745,0.9019249097363001,2.0386035336273376,1.6562267874301198,2.7006218745851527,1.5467798727657174,3.08230377977045,1.8505762693458059,1.4665032702447256,1.4933602017183627,1.8631756007039217,1.4002168432482291,1.8099586711265943,2.278847429796695,1.2695635392504314,1.3099355084265671,1.371881832621757,1.148464214437191,1.2190293903738871,1.6376278744514166,1.0958783136857462,1.7731127408240215,2.758933395313391,2.405066662792624,1.3154076359181717,1.3687379365721741,1.4468333296723357,3.3161627449227637,1.4414020652637503,1.3803296884493867,1.8506925293728769,1.9311345393579018,3.2202038783841296,1.615071288991775,3.200064807382945,1.344625165159581,1.4394394660217025,1.357970198869994,1.4730661660348048,1.3581792002949455,2.1081030285656217,2.2748260271693734,1.4132659786028805,1.21934342088678,2.1047674119200623,1.5450418976382092,2.392310235368346,1.281349333903377,1.1869877919645198,1.397421547244368,1.8269120539165908,1.3818687232050582,1.9348318791536883,3.240968298890457,1.6811554136315154,1.3800802251315687,1.5700138656303153,1.575073630709271,2.1831391976066308,1.6148486535837956,2.344709098042116
EP012,8.069045617353034,4.443261873496487,6.753021059326065,2.8654094874606137,2.9432976690285266,1.8347355840594437,1.3257395568493242,1.7747060685561067,1.6539689840170952,1.2040725087428858,1.0588819997243808,0.0,1.4750115787660705,1.313926672232942,1.3277385225813292,1.2726632718510682,1.525866866696879,1.2286303102651182,0.7152442008980106,0.8642269402147548,1.3414869028459966,1.548855667888362,1.5155878031167607,1.2419425528506935,0.7942269576007857,1.3192602852601354,1.390966976415811,1.183433609211921,1.2319014065236467,2.198095417552477,1.0016888449939918,0.5890578117111961,1.4048555078931169,1.314536102596003,1.6394573392929337,1.92062093940563,1.3965816231675405,1.398269643539263,1.1734980913179247,1.3025135830391257,1.1535103182267545,1.5367001019735889,1.1596501331592006,3.129744942750851,1.2094527491333358,2.6368875254736746,0.9897734620580168,1.1842493169428656,0.84683789239885,0.8368091402130247,0.8438627924636845,1.4220544883866006,1.5329683014108713,1.8601044898359893,1.0693081956592942,1.4323323422745242,1.3023452560988555,2.2319722768258874,2.1050579633498647,1.3500054278721643,1.2334448177947588,1.6332891745181684,1.2610646165919912,2.452951051251476,1.2783272292187065,2.980884782335596,1.5345954055507167,1.2311704144686142,1.3207703100973494,1.7281949557312366,1.422335464980864,1.479687372558509,1.9652502055268986,1.4190106838921415,1.2429063604349249,0.9207260778935947,1.2604015605157832,1.4342492214640654,1.1800296839628812,1.2316348834560167,1.6713291082356292,2.2850928811313405,2.219500984616523,0.9828745548401058,1.1596592847873533,1.3238973032244197,2.6794097261323557,1.463888535748462,0.965695555896384,1.996609766805431,1.8605281413581631,2.9216560398943545,1.5313759941436917,3.229862637799973,1.6281192390238013,1.2219293869511103,1.5828473411146644,1.6415384227359175,1.4134219348195558,1.862389255009185,1.841440345111583,1.2657702579712315,1.4020377068257572,1.479670562820694,1.388462980266596,1.7746844429590711,1.4877783871468702,1.2826457784172391,1.5319161804694827,1.5520740094700558,1.1067562664841673,1.3750800959447664,2.6491726963699986,1.6689739592990922,1.021887937561144,1.8579681402805648,1.2974229643482036,1.7478655977760102,1.9019181673822545,2.112960117531394
EP013,7.210023658391607,3.2489048721193368,5.712603381496425,2.207349345550833,2.4950554612422153,2.0155112401361284,1.4615044907984476,1.812955342231345,0.7180536612166052,1.7613408995602082,0.9782476188850572,1.4750115787660705,0.0,1.1485710281489352,1.212428366340904,1.528319072786375,2.2461855928773984,1.1404499755392998,1.3173950464489175,1.5296763310384207,1.9244301295172146,0.8198222324192257,1.7497317545539965,1.6895171566105363,1.5085192189028616,1.5721319973607288,2.082355712426453,1.7103546081221153,1.9513714738284715,2.774429666164259,1.062492651741214,1.521834169269727,1.1761876964706162,1.628290998671295,1.1230240128356586,2.548938730423776,1.8567012536243437,1.4263303006367605,1.464666630936974,1.2317174689181045,0.8362177704620405,1.9265652977859389,1.767407617599336,3.3174975002702065,0.9034383261187638,3.0200999894425133,1.531995231697376,1.2989159313133398,1.2458736750701251,1.3519169590564821,1.2643022360810876,1.6763029799221143,0.8581628859621694,2.1646748698374902,1.3583738643262533,1.802124561050422,1.4594332985930374,2.904978738381279,1.2357520682386878,1.99884002228356,0.8098927197608612,2.142953753929357,1.9547644905731103,2.94708342697249,1.6114211473485613,3.26572750187823,2.139856753851759,1.4122726024627192,1.1907456946303536,2.1188335603079205,1.5691275677039387,2.177997398960153,2.732643362940324,1.411184516200521,1.5907743956768883,1.5086434539404525,1.3917834969585194,0.9256963598061883,1.6134059508150043,1.2394199468612428,1.6905490092102309,3.0693140856549945,2.4369544391334785,1.3280526719767367,1.5267308917754685,1.5686572234827334,3.469442551634441,1.4991991135950784,1.631658339384092,1.2758649457763591,2.1975707655857963,3.1930085172537477,1.7642686328479023,3.2911149981634322,0.7731854722176549,1.6654941141874346,1.1394950810055777,1.484986044567542,1.2358315623709089,2.29996922543841,2.6622477104207074,1.6561472586744082,1.089375846914457,2.277157666950127,1.1606721618063534,2.711355290556163,1.1485311161444314,0.9799372898975508,0.8887957388362594,2.185127589774024,1.3160291059026115,2.2943026120753816,3.400750530387114,1.6708518223515767,1.578604589642499,1.316498150126548,1.9227224663884988,2.6100784950847866,1.4663006861180723,2.545871536067994
EP014,7.887997566153416,4.02652169509907,6.184743621793624,2.5045736491253567,2.5859715831826695,1.545750351734132,1.6723338164469357,1.943599626335841,1.4183785471748145,1.5071304797069593,1.2184026092053368,1.313926672232942,1.1485710281489352,0.0,1.2189284445612605,1.5597826881102417,2.118776744499532,0.5743040284128957,1.2603442098527056,1.3597500281323627,1.648714088474209,1.2911955685210297,1.5250560846345564,1.6506257673694216,1.1987719607823377,1.4540356629371542,1.8522311545250003,1.4133910212660539,1.7364339989198587,2.430865693244336,1.1478633601456734,1.3859632826474504,1.1637762618648946,1.1224743973488003,0.9654992637835627,1.9660123596099626,1.7037071012528173,1.3330627185918993,1.3014441499229532,1.1590753730676606,0.8942147879363538,1.5431296589849373,1.3501172449868857,3.0401003428480995,1.2425388875795058,2.4620080234862147,1.0766848230130277,1.062451739776657,0.9596003824086817,1.0677862623362728,1.072086470950619,1.3252167226802776,1.1083193556224873,1.9102915889321768,1.1178484435880056,1.3610504056243047,1.1689289269082261,2.4700095859216757,1.3855142945465158,1.6965306241463685,0.7954371136581693,1.807289179660675,1.659054140765674,2.5972295398335374,1.1464099113171458,3.000072615189948,1.7870022247853332,1.2406187272296183,1.3135634576482342,1.7082830457958362,1.2818544210574565,1.9746482359923507,2.2955304792497717,1.197584460445295,1.3339777221888678,1.2563730885657827,1.3085902252790016,1.0836286941005877,1.2915799087681306,1.1582714228387214,1.2509665499579912,2.6301864009489133,1.9701090554440777,1.1448268536875355,1.3392898788717138,1.3252435556535174,3.0554840228114313,1.2803562973583493,1.3507922958998926,1.5413860936015706,1.8244836081930784,2.9363400828569826,1.2775894898396896,2.7102430956497665,0.9715155851044628,1.353847960628024,1.2221514905708817,1.5389437995945323,1.0739711205798834,1.935450677271431,2.141000489539865,1.3756888345879923,1.0524911832878465,1.9432584282938368,1.2515025291845208,2.2600832602869874,1.3302678436947866,0.730020566652961,1.0565049310915966,1.9154957514438757,1.0864408718333536,1.9831534357914429,2.9756864064869326,1.3571904540234536,1.2037333165340538,1.405278204443375,1.4536686763601392,2.2459609799190257,1.449845866280098,2.214595788059101
EP015,7.5881615696447575,3.883110891688502,6.085333449862702,2.1539169377426517,2.6440791069745346,2.066274438782544,1.3604390356138625,1.3123511849384397,1.2463561250343553,1.5287726948336127,1.0971572113008634,1.3277385225813292,1.212428366340904,1.2189284445612605,0.0,1.335662883710582,2.129731035247192,1.1990088929460796,1.1330968575143134,1.2753864208872232,1.4590002413672203,1.1652921950344668,1.6475935317030088,1.5090741572730915,1.106709917514019,1.5729865610144926,1.6183030021854723,1.5169818102223562,1.8809224984726467,2.2688974517207514,1.1349341958823296,1.5445966488730374,1.3556619950586506,1.4361382378032814,1.4769329642682174,1.8797910455095639,1.7016634016309793,1.5865231754637574,1.3578563864411166,1.4624066313677626,1.0961053324777796,1.7676223603792063,1.3614738642738586,3.180219463532979,1.205397952789824,2.929011056676985,1.4552312155844762,1.2815635223899497,1.234539845970503,1.0259311443306618,1.2265737008707105,1.6679274717597243,1.3409088287184219,2.0552098734930775,1.140393052903748,1.3404144287747086,1.48540706588335,2.539454996570246,1.6678224370608314,1.9583576629131094,1.0784052597814053,1.9060917800157007,1.7770823036615255,2.803914303071612,1.2955822219661168,3.1750916712146107,1.7672940526385066,1.4564166122153517,1.3290681363079866,1.8024535143149172,1.2934370686821546,1.8048906626957684,2.363372185584119,1.1363730377913677,1.4479798974569693,1.3229815837579793,1.1523924667078862,1.252052034028522,1.5689400011393069,1.0862115233826106,1.8376583010321692,2.7648989847421657,2.3770722704956313,1.2940319901080095,1.1823095459843826,1.5240127569268036,3.0909938910371744,1.4978364777018531,1.7464976867419788,1.8456017858367921,2.005759616448631,3.240435790628928,1.655724300913847,3.345812762343417,1.3861093765283612,1.4769062391927978,1.4195822371328806,1.398837036861883,1.2047974281477372,1.9670796905066659,2.3021221757707,1.6837310679612767,1.1380594916764415,1.9000803782925435,1.5211500571008327,2.5146345742564225,1.582650178070101,1.2020708825179138,1.4013697791660602,1.788478918793644,1.4227995626852565,2.041422583459859,3.0836694054884255,1.6818588767385574,1.361862004209483,1.7285494954697804,1.7669801752174703,2.3541183586670433,1.6872999953254328,2.2887875031310942
EP016,7.257025004173412,3.833982389082559,6.052249924223184,2.394226274654637,2.3685589470488426,2.3321491298555124,1.082212577546229,1.4864553434988883,1.5827024324352708,1.3374620141231355,1.187828053080492,1.2726632718510682,1.528319072786375,1.5597826881102417,1.335662883710582,0.0,1.3086403988720139,1.5099936224665693,0.94692023814098,1.1688585813279253,1.199786244708979,1.609342074793924,1.1404694450724422,1.042124067622126,1.1909631045426567,0.8041501713224157,1.4383123822890338,1.0777218373994368,1.2412669219262267,2.1989022999291814,1.287277939671503,1.463494739836952,0.9715244277646856,1.288447660042493,1.9617815389154813,1.6062271462356728,1.445572413019063,1.4293946439149139,0.7795988749713381,1.9161321121775434,1.1845494232133817,1.3213181691348335,1.2129316074342238,3.028054980499861,1.5694464287464573,2.213202001178993,1.3938487082132158,1.3075155325050611,1.5159400229165045,1.050624562455782,0.9901809591860068,1.0517782153361719,1.6813032285886877,1.5215435583989783,1.192149580787075,1.2144009600818695,1.0585492281355784,2.2379906402753615,2.2013831036417564,1.244482536871544,1.2612276886344043,1.7755550971602876,1.6168451987878996,2.1145857527421654,1.2315351860695574,2.9328711262145353,1.4733285085184527,1.4259748213119168,1.8097383239644258,1.0737111217184285,1.3303706962240331,1.5359080786006925,2.12971620883853,1.411945964175488,1.1555614610664993,1.1641262840552107,1.3270145822814368,1.683632572741804,1.4848630704789796,1.2998186891963592,1.6251501432288475,2.004165287730029,1.7843049413549685,1.1788126095148257,1.0961565325804088,0.817719363422124,2.734489095164785,1.6518764770583612,1.6739097470091744,2.182738878686247,1.6447722762815813,3.028539187638683,1.3515527193920949,2.696822972178861,1.756565968564008,1.58905546787398,1.721793790066616,1.7892754264562594,1.360939715577678,1.9170143573284566,2.0623154469126854,0.9931167514806818,1.4915101239613475,1.9296830600217254,1.8965600046177085,2.086469621445796,1.9911824463556456,1.4406375885770568,1.6677333951381068,1.3252566687749978,1.3482568919639377,1.8025563079144244,2.7286562262041527,1.159484681614083,1.26028786318063,2.102761965029071,1.4842062583624502,2.046906340840823,1.761599284823783,2.110023960486879
EP017,7.356275075758024,4.270941922643888,6.289707972423497,2.8700741384755357,2.482894290872853,2.529330774591914,1.6024490828884088,1.9717104629739632,2.374813931996982,1.0685034022770812,1.8788314878460664,1.525866866696879,2.2461855928773984,2.118776744499532,2.129731035247192,1.3086403988720139,0.0,2.175203915195765,1.6051178023438109,1.7339705036866089,1.5165618891271788,2.4401132837997426,1.7124771687505873,1.2378789427851358,1.7015476254649062,1.4207009162689184,1.1531482753869509,1.0875837559336992,1.1104223047557689,1.544643274115676,1.9007205811698336,1.5790674379091056,1.7633115600524603,1.5834840694207004,2.502161199797023,1.3785044601894971,1.4447613719065657,1.7785320802357059,1.358578369508385,2.3726409936081487,1.9314371448201317,1.6962083378323696,1.5786214887288532,2.6025857579833938,2.3429567824208073,1.5709142623805012,1.7336867787953265,1.6820822739671786,1.9241184981420343,1.6311821856215907,1.5534182720287302,1.5260735988690988,2.35156407053692,1.119119599560172,1.618082202569256,1.296818678829585,1.375726085124576,1.6749396259824951,2.84368978599698,0.9054309344131749,1.9331591864051145,1.3039435931578753,1.3099785458657631,1.2081730174018344,1.8380121719504938,2.4049743244054334,1.193802196832334,1.7955301143690583,2.465113395409346,1.257389434093954,2.0263017350677646,1.2824315244465212,1.4978209346494433,2.0903318615899935,1.7367400024307282,1.6271155028882027,2.0903148441433985,2.420591423490711,1.8037393667888435,2.0316624141768975,2.0163856778219857,1.2717782412401135,1.2823541120593769,1.535860807785416,1.7103701986140023,1.4273694253857174,2.0131460192415775,2.2415294925401237,1.6964423410643619,2.7918783312005884,1.2490417222846495,2.4366987795678887,1.5983390516429323,2.4040283645216363,2.423804761934074,1.6644998687943209,2.2009787878082525,2.666842617100262,1.8579388501938292,1.3621129108863497,1.2705694116360071,1.37765966708005,2.1392939985081134,1.6194951911916025,2.467140005169889,1.3413947586237558,2.431677484913907,1.9973705299711977,2.4283453825473695,1.6715744313697005,1.682544591405292,1.1739293364390442,1.9801764545798013,1.593787806976478,1.5210930349135061,2.4410641990528172,1.3082700790422455,1.2288059821038244,2.5045956376598117,1.607729217069347
EP018,8.12015151923396,4.39450531670046,6.662920734659193,2.8443030987422637,2.7292887844226046,1.6288422169502923,1.6828308737474593,2.0201475860426275,1.5014084009483164,1.6544826890365647,1.0896048746942444,1.2286303102651182,1.1404499755392998,0.5743040284128957,1.1990088929460796,1.5099936224665693,2.175203915195765,0.0,1.1014923681752733,1.3376169887557812,1.6371120224954017,1.1719649959071927,1.5921706978118955,1.3931064319887971,1.257425956201412,1.4352754635242941,1.7119710499488427,1.455077071473683,1.5924393066629527,2.4328055434576537,1.1010034034417453,1.3283520892895189,1.1461366234562804,1.102447152393848,0.8988386568581169,2.0881078975971543,1.3810049270888498,1.0382335050065294,1.2510958102400915,1.1106923355612384,0.7953953024760432,1.597496380029163,1.5632307329751933,3.070753098993514,1.1207200667154833,2.519146437029983,0.9379044161241135,0.8840053776152551,1.057610507322018,0.943493830100549,1.042005085412725,1.2536779799587308,1.040201761125629,1.7999015585338098,0.9995743929684234,1.421875968994176,1.1347921699842112,2.477929718611939,1.4432741900188735,1.6093066870502764,0.6498014474069447,1.672926635253812,1.5780219213838698,2.539137313939026,1.0602098466329934,2.8857937780258456,1.7656283364628147,1.0275026903750126,1.2542184374054783,1.5477037564762182,1.156599456579461,1.8168349556220615,2.1662437843709843,1.0534561184164832,1.286117124961982,1.2169630099286912,1.1343098626772472,1.0443781429408188,1.1834795893356802,0.9380105356760345,1.1487450001066397,2.64228981893152,1.923481179922153,0.9578824627827262,1.1528604612621443,1.183783940573616,2.9987091652780453,1.0787772706840661,1.1232694787226183,1.3741904756206695,1.7538934234358592,2.805835471085581,1.3153534723024298,2.819612823733398,0.9601391584120651,1.2152170818199577,1.1339437067597213,1.404431227569695,0.9867160161559044,1.865222274288601,2.2523537110585043,1.2960712442337863,0.8936257150652073,1.849112800930951,1.133361903199685,2.287359833704928,1.008061129080421,0.8364550798980374,1.005077383606702,1.7614176747173582,1.0037336527104392,1.7248100939026587,2.9581379524290745,1.2787274500885355,1.333894958485576,1.3534847635129414,1.427473839641251,2.1687951967108416,1.522627878686975,2.064728176150733
EP019,8.10084816389033,4.5038929155114715,6.803904876235842,2.8133319732566435,2.9456420319631826,1.8957730216847375,1.3443600475965856,1.8664217866272745,1.607691943177808,1.2985280956209095,1.113805777190951,0.7152442008980106,1.3173950464489175,1.2603442098527056,1.1330968575143134,0.94692023814098,1.6051178023438109,1.1014923681752733,0.0,0.7864532993097754,1.3397650669965167,1.448793916990412,1.1789955191453634,1.0382926348234451,0.6966407305442007,1.0524331614465725,1.1354790691448253,0.9079544596285807,1.3776370192905625,2.121668438982963,1.088373537986642,1.1398218876960216,1.159346510737919,1.2142514141515812,1.7080241126514186,1.8277686388143997,1.2399280860682946,1.232473685496852,0.6673394709388906,1.6294076897556051,0.9336589739562938,1.3114136569596129,1.4029265409867557,3.2190264899439094,1.5557892390037449,2.659503568319627,1.1542878072790377,0.9183857977178552,1.0384650396412634,0.718914211695336,0.5468954812176281,1.091021640669495,1.4464260319466775,1.7761233512904453,0.9153687483563997,1.1174626444463676,1.1492047505714367,2.06240351549806,1.8294794149486968,1.4801901748900461,0.9596018555484146,1.7260698525878553,1.8688244000231726,2.5408498397214268,1.154387689409794,3.0474855984532234,1.437115789151273,1.0147692615027923,1.481973712928345,1.305683370038525,1.1948723710312423,1.4837825491068,2.273424727803867,1.4389093194058438,1.092018456580166,0.8621548671897878,1.2888728675455463,1.194160943778395,1.1588076547694532,1.12957412654089,1.2873286353177085,2.2830846628987547,1.9332161416039615,0.9444372197712065,0.9326285018327352,0.8591851407238269,2.9449214771902237,1.2806810362113297,1.5494681399128285,2.137122738670549,1.7826197322656179,2.9796167741919026,1.2802508460643722,3.093493829439737,1.3098028406178426,1.4091619578209933,1.6262210348794846,1.5807043323807586,1.2238509832355686,1.9459073498206867,2.158424930058732,1.20005879624753,1.1340290252828296,1.6683742170750169,1.8012277386938498,2.2583329367064033,1.5770392895198617,1.0592416293796347,1.3194109854085943,1.2640896481063033,0.9171334110801196,1.6612023507002993,2.9019837829039754,1.2756956879368258,1.167787113131151,2.045259649387873,1.411590789813348,2.121300544012536,1.7563645565352084,1.7741852659209112
EP020,7.977344549545423,4.411080186757173,6.724508250771971,2.774911641379013,2.834567960343477,1.869561977936606,1.4175348728577406,1.819809481876766,1.6424651195577624,1.4168775044092943,1.343908092920584,0.8642269402147548,1.5296763310384207,1.3597500281323627,1.2753864208872232,1.1688585813279253,1.7339705036866089,1.3376169887557812,0.7864532993097754,0.0,1.5620514881310286,1.5772013844843928,1.374248995515829,1.1713988055221565,0.5717921367538314,1.084674556854299,1.3227028775798058,1.231775424321946,1.4161877914095669,2.1172354745179423,1.2268676513368444,1.0733033557938874,1.2676593365433282,1.320959271034892,1.63898504457154,1.9369439815345622,1.2420188848762572,1.2938637196740534,1.1105030148837043,1.635633405205903,1.0275252144802636,1.5513865150275712,1.4213602570701382,2.8247595433485433,1.166618369031386,2.4843868718796163,1.1587060692157727,1.2758348715960557,1.1448070608366236,0.9376676201372581,0.874212579281408,1.20650042591887,1.482156003018081,1.8856885048277787,1.0239499191402786,1.3745289760763952,1.2340444735078084,2.082525098274247,2.0111767571209427,1.668210282104883,1.2695221870421933,1.4462143968742405,1.5459965843303383,2.633158855498291,1.2528039553490529,2.9143397451575104,1.3272386367491094,1.1430181777992963,1.413486853339117,1.3319883770659358,1.4938169178137077,1.40866867806222,1.982154307304244,1.1516537401649352,1.13510330398863,0.7709260291258961,0.8094073371636773,1.4916378442946756,1.3452383528231255,1.0156762904787497,1.615459400484188,2.033243574940042,2.20383282068176,1.1623701298624451,1.0002189659426721,1.2126788403208877,2.569361137772006,1.3443030501828408,1.5233137244094281,2.160768376851541,1.9319477607016098,3.122470758961162,1.6767910629091818,3.1359990864574065,1.765807433994554,1.7313936226659608,1.9239106548968197,1.6512182284880361,1.4644834154380648,1.9862925389858455,1.912903985169056,1.2503712122166557,1.3926038193886443,1.3380890858234074,1.7050349923675419,1.8782053253341213,1.921392463155502,1.2927911292430287,1.6009018114807092,1.610470014565984,1.333010588011053,1.6111603747338736,2.720792080127588,1.7556859366777706,1.1295379701758967,1.8230774659843074,1.4541958480816939,1.9538460671729063,1.7815777599986748,2.2885624544904
