trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,error_episode_id,episode_start_event_index,episode_end_event_index,episode_start_time_ms,episode_end_time_ms,episode_duration_ms,episode_event_count,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,12,131,143,28769,30569,1800,13,6,6,5,-0.7162875214296494,160.0
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,13,154,158,33317,33978,661,5,2,2,3,-0.032127863840597556,236.0
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,14,162,162,34643,34643,0,1,0,0,1,1.3191960524594346,
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,15,166,168,35938,36343,405,3,1,1,2,-2.605771589378877,308.0
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,16,183,183,38970,38970,0,1,0,0,1,0.19162056142569295,
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,17,185,187,39795,40233,438,3,1,1,2,-0.9873355374877493,281.0
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,18,197,201,42119,42786,667,5,2,2,3,1.5207543350521089,319.0
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,19,204,204,43657,43657,0,1,0,0,1,-0.36753146372778445,
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,20,208,208,44929,44929,0,1,0,0,1,3.134116707848943,
20260422072716-gd04si__13__P14,20260422072716-gd04si,เจ,13,main,P14,21,210,210,45601,45601,0,1,0,0,1,0.32115065924292685,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,1,7,7,1870,1870,0,1,0,0,1,1.1318802338363239,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,2,26,26,5539,5539,0,1,0,0,1,-1.9082935358763509,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,3,30,30,6724,6724,0,1,0,0,1,6.9113721033546724,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,4,36,40,7547,8124,577,5,2,2,3,-0.858590755405287,266.0
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,5,43,49,8607,9315,708,7,3,3,4,0.8336905615081456,228.0
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,6,60,60,10819,10819,0,1,0,0,1,0.5116142122986118,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,7,83,83,15131,15131,0,1,0,0,1,-0.3770630285929828,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,8,114,118,21211,21901,690,5,2,2,3,0.29720047330717747,212.0
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,9,132,132,24350,24350,0,1,0,0,1,1.4703447489754418,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,10,144,144,26595,26595,0,1,0,0,1,-3.542289497657186,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,11,149,149,27403,27403,0,1,0,0,1,-1.040311820115116,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,12,157,159,28566,29217,651,3,1,1,2,-0.12015634154375654,315.0
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,13,162,162,29775,29775,0,1,0,0,1,-1.3885484792971363,
20260422072716-gd04si__14__P13,20260422072716-gd04si,เจ,14,main,P13,14,168,170,31323,31710,387,3,1,1,2,0.05269111527412795,266.0
20260422085611-ymkt5s__1__P01,20260422085611-ymkt5s,Micky,1,main,P01,1,14,18,3526,4507,981,5,2,2,3,-0.024789841360079688,558.0
20260422085611-ymkt5s__1__P01,20260422085611-ymkt5s,Micky,1,main,P01,2,33,35,7772,9327,1555,3,1,1,2,1.9377437695051343,799.0
20260422085611-ymkt5s__1__P01,20260422085611-ymkt5s,Micky,1,main,P01,3,37,39,10226,11263,1037,3,1,1,2,1.5573502739460652,637.0
20260422085611-ymkt5s__2__P02,20260422085611-ymkt5s,Micky,2,main,P02,1,18,24,6984,7829,845,7,3,3,4,-1.6232681820052282,242.0
20260422085611-ymkt5s__3__P04,20260422085611-ymkt5s,Micky,3,main,P04,1,18,18,5440,5440,0,1,0,0,1,-1.8237315513397871,
20260422085611-ymkt5s__3__P04,20260422085611-ymkt5s,Micky,3,main,P04,2,22,24,7486,7848,362,3,1,1,2,2.3529064038745484,227.0
20260422085611-ymkt5s__5__P05,20260422085611-ymkt5s,Micky,5,main,P05,1,25,25,5538,5538,0,1,0,0,1,-0.5722233711952794,
20260422085611-ymkt5s__5__P05,20260422085611-ymkt5s,Micky,5,main,P05,2,28,32,6806,7789,983,5,2,2,3,4.0246745241495265,287.0
20260422085611-ymkt5s__6__P09,20260422085611-ymkt5s,Micky,6,main,P09,1,35,35,13743,13743,0,1,0,0,1,0.1373764158682511,
20260422085611-ymkt5s__6__P09,20260422085611-ymkt5s,Micky,6,main,P09,2,44,44,15662,15662,0,1,0,0,1,-1.0684086197443223,
20260422085611-ymkt5s__7__P11,20260422085611-ymkt5s,Micky,7,main,P11,1,1,39,3295,8486,5191,39,19,19,20,3.706583824443709,1659.0
20260422085611-ymkt5s__7__P11,20260422085611-ymkt5s,Micky,7,main,P11,2,57,61,15892,16881,989,5,2,2,3,1.0234669080779515,416.0
20260422085611-ymkt5s__7__P11,20260422085611-ymkt5s,Micky,7,main,P11,3,79,79,21384,21384,0,1,0,0,1,6.393245795651052,
20260422085611-ymkt5s__7__P11,20260422085611-ymkt5s,Micky,7,main,P11,4,83,83,22363,22363,0,1,0,0,1,-1.8319998573573717,
20260422085611-ymkt5s__8__P10,20260422085611-ymkt5s,Micky,8,main,P10,1,25,25,14703,14703,0,1,0,0,1,0.5452275459076426,
20260422085611-ymkt5s__8__P10,20260422085611-ymkt5s,Micky,8,main,P10,2,43,43,20110,20110,0,1,0,0,1,10.163246348499834,
20260422085611-ymkt5s__8__P10,20260422085611-ymkt5s,Micky,8,main,P10,3,45,45,30835,30835,0,1,0,0,1,4.23272626934104,
20260422085611-ymkt5s__9__P06,20260422085611-ymkt5s,Micky,9,main,P06,1,10,10,2713,2713,0,1,0,0,1,-1.3344507531375582,
20260422085611-ymkt5s__9__P06,20260422085611-ymkt5s,Micky,9,main,P06,2,13,13,3712,3712,0,1,0,0,1,1.4223509551236941,
20260422085611-ymkt5s__9__P06,20260422085611-ymkt5s,Micky,9,main,P06,3,24,30,7861,9351,1490,7,3,3,4,-1.553667520575889,433.0
20260422085611-ymkt5s__9__P06,20260422085611-ymkt5s,Micky,9,main,P06,4,45,45,13567,13567,0,1,0,0,1,1.8640278758641933,
20260422085611-ymkt5s__10__P08,20260422085611-ymkt5s,Micky,10,main,P08,1,45,45,10815,10815,0,1,0,0,1,-4.185226031697434,
20260422085611-ymkt5s__10__P08,20260422085611-ymkt5s,Micky,10,main,P08,2,50,68,12089,15852,3763,19,9,9,9,0.9549793060663005,284.0
20260422085611-ymkt5s__10__P08,20260422085611-ymkt5s,Micky,10,main,P08,3,70,72,16929,17349,420,3,1,1,2,1.7737343458128183,333.0
20260422085611-ymkt5s__11__P07,20260422085611-ymkt5s,Micky,11,main,P07,1,23,23,8040,8040,0,1,0,0,1,-1.0753347127503288,
20260422085611-ymkt5s__11__P07,20260422085611-ymkt5s,Micky,11,main,P07,2,32,32,9950,9950,0,1,0,0,1,-2.717437595229283,
20260422085611-ymkt5s__12__P12,20260422085611-ymkt5s,Micky,12,main,P12,1,85,93,22526,24000,1474,9,4,4,4,4.887879369939288,254.0
20260422085611-ymkt5s__12__P12,20260422085611-ymkt5s,Micky,12,main,P12,2,120,120,32013,32013,0,1,0,0,1,-6.549668973476838,
20260422085611-ymkt5s__12__P12,20260422085611-ymkt5s,Micky,12,main,P12,3,122,124,32788,33282,494,3,1,1,2,-1.712846421764452,273.0
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,1,19,19,11784,11784,0,1,0,0,1,3.081282457610762,
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,2,93,97,34010,35282,1272,5,2,2,3,0.30292631418772503,471.0
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,3,105,107,38479,38795,316,3,1,1,2,2.3349714055324693,256.0
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,4,115,117,42351,42894,543,3,1,1,2,2.0078179710334494,247.0
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,5,129,129,47350,47350,0,1,0,0,1,-1.521745263672911,
20260422085611-ymkt5s__13__P14,20260422085611-ymkt5s,Micky,13,main,P14,6,139,141,50308,50883,575,3,1,1,2,-2.454873451550285,563.0
20260422085611-ymkt5s__14__P13,20260422085611-ymkt5s,Micky,14,main,P13,1,12,12,12555,12555,0,1,0,0,1,-3.104092149381568,
20260422085611-ymkt5s__14__P13,20260422085611-ymkt5s,Micky,14,main,P13,2,15,15,13008,13008,0,1,0,0,1,0.10834487630780132,
20260422085611-ymkt5s__14__P13,20260422085611-ymkt5s,Micky,14,main,P13,3,26,38,17300,20256,2956,13,6,6,7,-0.22947364415531332,293.0
20260422085611-ymkt5s__14__P13,20260422085611-ymkt5s,Micky,14,main,P13,4,73,73,29771,29771,0,1,0,0,1,-1.174367639094805,
20260422085611-ymkt5s__14__P13,20260422085611-ymkt5s,Micky,14,main,P13,5,75,75,30537,30537,0,1,0,0,1,-0.8462785037877976,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,1,1,9,1715,6047,4332,9,4,4,5,1.0777904005343037,1453.0
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,2,15,15,9891,9891,0,1,0,0,1,-2.483262809286863,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,3,18,18,11596,11596,0,1,0,0,1,0.5248047512763506,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,4,20,20,12367,12367,0,1,0,0,1,-3.4436991732377806,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,5,22,22,12890,12890,0,1,0,0,1,-4.584111269970649,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,6,24,24,13484,13484,0,1,0,0,1,-2.4661485169366912,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,7,40,40,35103,35103,0,1,0,0,1,0.10132730449297833,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,8,44,44,37678,37678,0,1,0,0,1,-1.1886300949963529,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,9,53,53,42896,42896,0,1,0,0,1,-2.4913671518987623,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,10,56,56,44098,44098,0,1,0,0,1,-1.027980032637849,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,11,59,59,45167,45167,0,1,0,0,1,-1.0892709791486657,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,12,65,65,48470,48470,0,1,0,0,1,1.3608647350468397,
20260422123758-k3af7w__0__PRACTICE,20260422123758-k3af7w,DDDD,0,practice,PRACTICE,13,69,69,50343,50343,0,1,0,0,1,1.1085245597713018,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,1,5,5,2712,2712,0,1,0,0,1,-2.4595599787529716,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,2,7,7,3650,3650,0,1,0,0,1,-2.7748948709829455,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,3,10,10,4681,4681,0,1,0,0,1,-2.7900775969630476,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,4,17,17,8161,8161,0,1,0,0,1,-1.0072736173792671,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,5,21,21,9940,9940,0,1,0,0,1,-1.1148190724195675,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,6,23,25,10468,11020,552,3,1,1,2,-0.6142562134565034,44.0
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,7,33,33,14575,14575,0,1,0,0,1,-2.1422335652368236,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,8,36,36,16352,16352,0,1,0,0,1,-0.4775645180451953,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,9,39,39,17391,17391,0,1,0,0,1,-2.679831208297573,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,10,45,45,22276,22276,0,1,0,0,1,1.901394062033343,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,11,47,47,23206,23206,0,1,0,0,1,-1.2974333700528111,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,12,49,49,27432,27432,0,1,0,0,1,4.374281797698316,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,13,51,51,29187,29187,0,1,0,0,1,1.4312516863415288,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,14,53,53,29861,29861,0,1,0,0,1,-2.232410202371061,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,15,57,57,32495,32495,0,1,0,0,1,-1.205559964820293,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,16,60,60,33490,33490,0,1,0,0,1,-3.059078083338579,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,17,63,63,34931,34931,0,1,0,0,1,-0.678139921812936,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,18,65,65,36490,36490,0,1,0,0,1,-0.5040689390565718,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,19,67,67,37221,37221,0,1,0,0,1,-0.5446474175557315,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,20,69,69,38695,38695,0,1,0,0,1,-0.468672814190668,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,21,72,72,40188,40188,0,1,0,0,1,-0.7021974829450082,
20260422123758-k3af7w__1__P01,20260422123758-k3af7w,DDDD,1,main,P01,22,74,74,40736,40736,0,1,0,0,1,-1.4946918664245417,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,1,1,1,137483,137483,0,1,0,0,1,4.837816772844424,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,2,3,5,138161,138661,500,3,1,1,2,1.351048538922128,194.0
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,3,7,7,138977,138977,0,1,0,0,1,-1.625005911617432,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,4,9,9,139906,139906,0,1,0,0,1,-1.4468558333063992,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,5,14,14,142455,142455,0,1,0,0,1,1.31438358636175,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,6,19,19,144300,144300,0,1,0,0,1,-2.8826394944936062,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,7,22,24,145382,145842,460,3,1,1,2,0.5900731233717915,140.0
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,8,26,26,146282,146282,0,1,0,0,1,-3.243359585298736,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,9,28,28,146859,146859,0,1,0,0,1,-1.671711086790098,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,10,37,37,151751,151751,0,1,0,0,1,1.0972938700602044,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,11,40,40,152819,152819,0,1,0,0,1,-1.374524122759731,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,12,43,43,153781,153781,0,1,0,0,1,-1.8824578519928454,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,13,50,50,157896,157896,0,1,0,0,1,-2.1640656537996112,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,14,54,54,159306,159306,0,1,0,0,1,-2.3477654118553337,
20260422123758-k3af7w__2__P02,20260422123758-k3af7w,DDDD,2,main,P02,15,57,57,160472,160472,0,1,0,0,1,-0.5826709594534984,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,1,3,3,2224,2224,0,1,0,0,1,-1.0809932104894269,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,2,8,8,5161,5161,0,1,0,0,1,-2.0827283477096366,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,3,11,11,6073,6073,0,1,0,0,1,-2.71174529022889,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,4,14,14,7154,7154,0,1,0,0,1,-1.1873189493814829,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,5,18,18,9682,9682,0,1,0,0,1,1.3245973797795652,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,6,20,20,10351,10351,0,1,0,0,1,0.9651264561517291,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,7,22,22,11135,11135,0,1,0,0,1,-1.5869745850843622,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,8,25,25,12867,12867,0,1,0,0,1,6.665828967271649,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,9,27,27,13475,13475,0,1,0,0,1,6.643532181512096,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,10,29,29,14128,14128,0,1,0,0,1,6.867337876138686,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,11,31,35,14812,15589,777,5,2,2,3,5.872314447899367,287.0
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,12,38,38,22402,22402,0,1,0,0,1,-2.505230611171139,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,13,43,43,24194,24194,0,1,0,0,1,0.6505721503395261,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,14,48,48,27668,27668,0,1,0,0,1,4.586471732555708,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,15,52,52,29917,29917,0,1,0,0,1,-0.7981020145608397,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,16,54,54,30416,30416,0,1,0,0,1,-0.7698010695872869,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,17,56,58,30919,31579,660,3,1,1,2,-0.3603792523199476,213.0
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,18,60,60,31855,31855,0,1,0,0,1,-2.8536164395237793,
20260422123758-k3af7w__3__P04,20260422123758-k3af7w,DDDD,3,main,P04,19,68,68,36106,36106,0,1,0,0,1,-2.1660290664826674,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,1,1,1,664,664,0,1,0,0,1,8.58119531215727,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,2,3,5,1146,1639,493,3,1,1,2,1.779590563815012,180.0
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,3,13,13,5605,5605,0,1,0,0,1,-1.2974333700528111,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,4,16,16,7110,7110,0,1,0,0,1,-0.5252439026877287,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,5,25,25,13921,13921,0,1,0,0,1,0.7628913457002988,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,6,27,27,14557,14557,0,1,0,0,1,-3.4925675971270893,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,7,30,30,15771,15771,0,1,0,0,1,0.20877616134320398,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,8,32,32,16244,16244,0,1,0,0,1,-3.3448112639537153,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,9,37,37,18953,18953,0,1,0,0,1,-2.4965466846927438,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,10,40,40,20118,20118,0,1,0,0,1,-0.25892920911577066,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,11,43,43,21223,21223,0,1,0,0,1,-2.6399697986261526,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,12,48,48,23922,23922,0,1,0,0,1,-1.541740592176788,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,13,51,51,24879,24879,0,1,0,0,1,-0.9070607109734143,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,14,54,54,25912,25912,0,1,0,0,1,0.6376375471530191,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,15,57,57,27173,27173,0,1,0,0,1,14.632203034186801,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,16,60,66,28462,29847,1385,7,3,3,2,0.1159369214806849,295.0
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,17,68,70,30230,30785,555,3,1,1,2,2.388869289818263,153.0
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,18,74,74,33234,33234,0,1,0,0,1,1.1966882084917565,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,19,76,76,33738,33738,0,1,0,0,1,-2.330713056659047,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,20,78,82,34220,35387,1167,5,2,2,2,0.8539013764928576,349.0
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,21,84,84,35934,35934,0,1,0,0,1,2.119549902427221,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,22,86,86,36427,36427,0,1,0,0,1,-0.7414276241784007,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,23,88,88,37935,37935,0,1,0,0,1,0.2307182959057874,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,24,91,91,39380,39380,0,1,0,0,1,-2.341233383673798,
20260422123758-k3af7w__4__P03,20260422123758-k3af7w,DDDD,4,main,P03,25,94,94,40798,40798,0,1,0,0,1,-1.925031675975684,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,1,4,4,2468,2468,0,1,0,0,1,-1.8044495778904772,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,2,9,9,4448,4448,0,1,0,0,1,0.6290266064541404,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,3,11,11,5202,5202,0,1,0,0,1,-0.13287794580301088,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,4,13,13,5772,5772,0,1,0,0,1,-0.2079118062746831,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,5,15,15,7272,7272,0,1,0,0,1,1.5004787386464447,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,6,17,17,8187,8187,0,1,0,0,1,0.5793177117771577,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,7,19,19,9559,9559,0,1,0,0,1,1.4940506391468138,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,8,21,21,10643,10643,0,1,0,0,1,1.2529189529858482,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,9,27,27,14108,14108,0,1,0,0,1,0.7398555718507295,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,10,29,29,14620,14620,0,1,0,0,1,-0.6954093444488463,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,11,32,32,18108,18108,0,1,0,0,1,-1.2210622164954454,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,12,36,36,19579,19579,0,1,0,0,1,-1.9399740895518134,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,13,39,39,20611,20611,0,1,0,0,1,-2.795567671380138,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,14,42,42,21791,21791,0,1,0,0,1,1.4234852890636296,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,15,44,44,22279,22279,0,1,0,0,1,-1.5631346935526036,
20260422123758-k3af7w__5__P05,20260422123758-k3af7w,DDDD,5,main,P05,16,46,46,23059,23059,0,1,0,0,1,2.8148825974239124,
